source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1913Reach,1912,Southern Michigan League,,B00434,Abbott,,1,Jackson,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00434,Abbott,,2,Bay City,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00434,Abbott,,T,,,B58
minoraverages/1913Reach,1912,Southern Michigan League,,F20417,Abbott,,1,Bay City,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20417,Abbott,,2,Jackson,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20417,Abbott,,T,,,of58
minoraverages/1913Reach,1912,Southern Michigan League,,B00589,Archer,,0,Kalamazoo,,B99
minoraverages/1913Reach,1912,Southern Michigan League,,F20713,Archer,,0,Kalamazoo,,c99
minoraverages/1913Reach,1912,Southern Michigan League,,B00912,Asher,,0,Battle Creek,,B23
minoraverages/1913Reach,1912,Southern Michigan League,,F21059,Asher,,0,Battle Creek,,p23
minoraverages/1913Reach,1912,Southern Michigan League,,P10266,Asher,,0,Battle Creek,,P22p
minoraverages/1913Reach,1912,Southern Michigan League,,B00101,Baxter,,0,Jackson,,B125
minoraverages/1913Reach,1912,Southern Michigan League,,F20177,Baxter,,0,Jackson,,2b125
minoraverages/1913Reach,1912,Southern Michigan League,,B00794,Becker,,0,Kalamazoo,,B52
minoraverages/1913Reach,1912,Southern Michigan League,,F20496,Becker,,0,Kalamazoo,,of52
minoraverages/1913Reach,1912,Southern Michigan League,,B00502,Bowser,,0,Jackson,,B103
minoraverages/1913Reach,1912,Southern Michigan League,,F20604,Bowser,,0,Jackson,,of103
minoraverages/1913Reach,1912,Southern Michigan League,,B00806,Boyle,,0,Flint,,B26
minoraverages/1913Reach,1912,Southern Michigan League,,F20737,Boyle,,0,Flint,,c26
minoraverages/1913Reach,1912,Southern Michigan League,,B00695,Brewer,,1,Kalamazoo,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00695,Brewer,,2,Flint,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00695,Brewer,,T,,,B61
minoraverages/1913Reach,1912,Southern Michigan League,,F20648,Brewer,,1,Flint,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20648,Brewer,,2,Kalamazoo,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20648,Brewer,,T,,,of61
minoraverages/1913Reach,1912,Southern Michigan League,,B00397,Breyer,,0,Lansing,,B119
minoraverages/1913Reach,1912,Southern Michigan League,,F20474,Breyer,,0,Lansing,,of119
minoraverages/emilbb,1912,Southern Michigan League,,M91556,Burke,Jack,,Flint,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00370,Callahan,,0,Battle Creek,,B128
minoraverages/1913Reach,1912,Southern Michigan League,,F20342,Callahan,,0,Battle Creek,,ss128
minoraverages/1913Reach,1912,Southern Michigan League,,B00822,Campbell,,1,Adrian,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00822,Campbell,,2,Kalamazoo,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00822,Campbell,,T,,,B108
minoraverages/1913Reach,1912,Southern Michigan League,,F20505,Campbell,,1,Adrian,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20505,Campbell,,2,Kalamazoo,,of
minoraverages/1913Reach,1912,Southern Michigan League,,F20505,Campbell,,T,,,of108
minoraverages/1913Reach,1912,Southern Michigan League,,B00491,Carnes,,0,Adrian,,B125
minoraverages/1913Reach,1912,Southern Michigan League,,F20038,Carnes,,0,Adrian,,1b125
minoraverages/1913Reach,1912,Southern Michigan League,,B00833,Chase,,0,Flint,,B49
minoraverages/1913Reach,1912,Southern Michigan League,,F20829,Chase,,0,Flint,,p49
minoraverages/1913Reach,1912,Southern Michigan League,,P10202,Chase,,0,Flint,,P35p
minoraverages/1913Reach,1912,Southern Michigan League,,B00985,Clauss,,1,Saginaw,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00985,Clauss,,2,Jackson,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00985,Clauss,,T,,,B39
minoraverages/1913Reach,1912,Southern Michigan League,,F21021,Clauss,,1,Saginaw,,
minoraverages/1913Reach,1912,Southern Michigan League,,F21021,Clauss,,2,Jackson,,
minoraverages/1913Reach,1912,Southern Michigan League,,F21021,Clauss,,T,,,
minoraverages/1913Reach,1912,Southern Michigan League,,P10253,Clauss,,1,Saginaw,,p
minoraverages/1913Reach,1912,Southern Michigan League,,P10253,Clauss,,2,Jackson,,p
minoraverages/1913Reach,1912,Southern Michigan League,,P10253,Clauss,,T,,,P34p
minoraverages/emilbb,1912,Southern Michigan League,,M91562,Collins,Danny,,Flint,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00068,Connors,,0,Jackson,,B124
minoraverages/1913Reach,1912,Southern Michigan League,,F20067,Connors,,0,Jackson,,1b124
minoraverages/1913Reach,1912,Southern Michigan League,,B00255,Cosma,,0,Jackson,,B125
minoraverages/1913Reach,1912,Southern Michigan League,,F20265,Cosma,,0,Jackson,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00286,Cote,,0,Kalamazoo,,B119
minoraverages/1913Reach,1912,Southern Michigan League,,F20552,Cote,,0,Kalamazoo,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00021,Deal,,0,Jackson,,B63
minoraverages/1913Reach,1912,Southern Michigan League,,F20206,Deal,,1,Bay City,,3b
minoraverages/1913Reach,1912,Southern Michigan League,,F20206,Deal,,2,Jackson,,3b
minoraverages/1913Reach,1912,Southern Michigan League,,F20206,Deal,,T,,,3b63
minoraverages/1913Reach,1912,Southern Michigan League,,B00811,Desmond,,0,Saginaw,,B22
minoraverages/1913Reach,1912,Southern Michigan League,,F20388,Desmond,,0,Saginaw,,ss22
minoraverages/1913Reach,1912,Southern Michigan League,,B00760,Dobbins,,0,Lansing,,B122
minoraverages/1913Reach,1912,Southern Michigan League,,F20768,Dobbins,,0,Lansing,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00840,Draher,,0,Lansing,,B79
minoraverages/1913Reach,1912,Southern Michigan League,,F20482,Draher,,0,Lansing,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00158,Durham,,1,Lansing,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00158,Durham,,2,Bay City,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00158,Durham,,T,,,B102
minoraverages/1913Reach,1912,Southern Michigan League,,F20518,Durham,,1,Lansing,,
minoraverages/1913Reach,1912,Southern Michigan League,,F20518,Durham,,2,Bay City,,
minoraverages/1913Reach,1912,Southern Michigan League,,F20518,Durham,,T,,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00149,Dworske,,0,Saginaw,,B28
minoraverages/1913Reach,1912,Southern Michigan League,,F20685,Dworske,,0,Saginaw,,c28
minoraverages/1913Reach,1912,Southern Michigan League,,B00718,Eck,,0,Lansing,,B22
minoraverages/1913Reach,1912,Southern Michigan League,,F20080,Eck,,0,Lansing,,1b22
minoraverages/1913Reach,1912,Southern Michigan League,,B00319,Emory,,0,Flint,,B40
minoraverages/1913Reach,1912,Southern Michigan League,,F20211,Emory,,0,Flint,,3b40
minoraverages/1913Reach,1912,Southern Michigan League,,B00125,Evans,,1,Jackson,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00125,Evans,,2,Bay City,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00125,Evans,,T,,,B41
minoraverages/1913Reach,1912,Southern Michigan League,,F20240,Evans,,1,Bay City,,3b
minoraverages/1913Reach,1912,Southern Michigan League,,F20240,Evans,,2,Jackson,,3b
minoraverages/1913Reach,1912,Southern Michigan League,,F20240,Evans,,T,,,3b41
minoraverages/1913Reach,1912,Southern Michigan League,,B00293,Fahrer,,0,Battle Creek,,B27
minoraverages/1913Reach,1912,Southern Michigan League,,F20956,Fahrer,,0,Battle Creek,,p18
minoraverages/1913Reach,1912,Southern Michigan League,,P10176,Fahrer,,0,Battle Creek,,P18p
minoraverages/1913Reach,1912,Southern Michigan League,,B00904,Farrell,R.,1,Saginaw,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00904,Farrell,R.,2,Lansing,,
minoraverages/1913Reach,1912,Southern Michigan League,,B00904,Farrell,R.,T,,,B19
minoraverages/1913Reach,1912,Southern Michigan League,,B00973,Farrell,B.,1,Saginaw,,
