source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1913Reach,1912,Central League,ainsworth,P10410,Ainsmith,,0,Youngstown,,P35p
minoraverages/1913Reach,1912,Central League,ainsworth,B02024,Ainsworth,,0,Youngstown,,B39
minoraverages/1913Reach,1912,Central League,ainsworth,F21961,Ainsworth,,0,Youngstown,,p39
minoraverages/1913Reach,1912,Central League,alberts.c,B01857,Alberts,C.,0,Fort Wayne,,B41
minoraverages/1913Reach,1912,Central League,alberts.f,B02244,Alberts,F.,1,Terre Haute,,
minoraverages/1913Reach,1912,Central League,alberts.f,B02244,Alberts,F.,2,Fort Wayne,,
minoraverages/1913Reach,1912,Central League,alberts.f,B02244,Alberts,F.,T,,,B19
minoraverages/1913Reach,1912,Central League,alberts.f,F21887,Alberts,F.,1,Terre Haute,,p
minoraverages/1913Reach,1912,Central League,alberts.f,F21887,Alberts,F.,2,Fort Wayne,,p
minoraverages/1913Reach,1912,Central League,alberts.f,F21887,Alberts,F.,T,,,p19
minoraverages/1913Reach,1912,Central League,alberts.c,F22341,Alberts,C.,0,Fort Wayne,,p41
minoraverages/1913Reach,1912,Central League,alberts.c,P10121,Alberts,C.,0,Fort Wayne,,P31p
minoraverages/1913Reach,1912,Central League,alberts.f,P10542,Alberts,F.,1,Terre Haute,,p
minoraverages/1913Reach,1912,Central League,alberts.f,P10542,Alberts,F.,2,Fort Wayne,,p
minoraverages/1913Reach,1912,Central League,alberts.f,P10542,Alberts,F.,T,,,P17p
minoraverages/1913Reach,1912,Central League,alcock,B00985,Alcock,,0,Canton,,B109
minoraverages/1913Reach,1912,Central League,alcock,F20458,Alcock,,0,Canton,,3b95
minoraverages/1913Reach,1912,Central League,alcock,F20713,Alcock,,0,Canton,,ss14
minoraverages/1913Reach,1912,Central League,allow,B00609,Allow,,0,Akron,,B19
minoraverages/1913Reach,1912,Central League,allow,F20832,Allow,,0,Akron,,ss19
minoraverages/1913Reach,1912,Central League,anderson-eri,B00174,Anderson,,0,Erie,,B130
minoraverages/1913Reach,1912,Central League,anderson-whe,B01078,Anderson,,0,Wheeling,,B68
minoraverages/1913Reach,1912,Central League,anderson-eri,F20115,Anderson,,0,Erie,,1b130
minoraverages/1913Reach,1912,Central League,anderson-whe,F20997,Anderson,,0,Wheeling,,of68
minoraverages/emilbb,1912,Central League,anderson-whe,M90565,Anderson,J. E.,,Wheeling,,
minoraverages/emilbb,1912,Central League,annis,M90603,Annis,Bert,,Grand Rapids,,
minoraverages/1913Reach,1912,Central League,armstrong,B01064,Armstrong,,0,Dayton,,B78
minoraverages/1913Reach,1912,Central League,armstrong,F21680,Armstrong,,0,Dayton,,c78
minoraverages/1913Reach,1912,Central League,arndt,B00335,Arndt,,0,South Bend,,B124
minoraverages/1913Reach,1912,Central League,arndt,F20051,Arndt,,0,South Bend,,1b124
minoraverages/emilbb,1912,Central League,arndt,M90669,Arndt,Harry,,South Bend,,
