source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1914Spalding,1913,Georgia-Alabama League,allen,B00416,Allen,,0,Opelika,,B37
1914Spalding,1913,Georgia-Alabama League,allen,F20583,Allen,,0,Opelika,,c37
1914Spalding,1913,Georgia-Alabama League,askew,B00117,Askew,,0,Anniston,,B68
1914Spalding,1913,Georgia-Alabama League,askew,F20401,Askew,,0,Anniston,,of68
emilbb,1913,Georgia-Alabama League,bagwell,M92416,Bagwell,E. S.,,Newnan,,
1914Spalding,1913,Georgia-Alabama League,bannister,B00207,Bannister,,0,La Grange,,B36
1914Spalding,1913,Georgia-Alabama League,bannister,F20463,Bannister,,0,La Grange,,
1914Spalding,1913,Georgia-Alabama League,bannister,P10176,Bannister,,0,La Grange,,P11
1914Spalding,1913,Georgia-Alabama League,batson,P10035,Batson,,0,Anniston,,P11
1914Spalding,1913,Georgia-Alabama League,beasley,B00566,Beasley,,0,La Grange,,B46
1914Spalding,1913,Georgia-Alabama League,beasley,P10202,Beasley,,0,La Grange,,P24
1914Spalding,1913,Georgia-Alabama League,billingsley,B00278,Billingsley,,0,La Grange,,B80
1914Spalding,1913,Georgia-Alabama League,billingsley,F20505,Billingsley,,0,La Grange,,p46
1914Spalding,1913,Georgia-Alabama League,billingsley,F20552,Billingsley,,0,La Grange,,c80
1914Spalding,1913,Georgia-Alabama League,blackwell,B00130,Blackwell,,0,Opelika,,B90
1914Spalding,1913,Georgia-Alabama League,blackwell,F20102,Blackwell,,0,Opelika,,2b90
1914Spalding,1913,Georgia-Alabama League,bone,B00502,Bone,,0,Opelika,,B62
1914Spalding,1913,Georgia-Alabama League,bone,F20539,Bone,,0,Opelika,,c62
1914Spalding,1913,Georgia-Alabama League,boyd,B00037,Boyd,,0,Talladega,,
1914Spalding,1913,Georgia-Alabama League,boyd,P10215,Boyd,,0,Talladega,,P5
1914Spalding,1913,Georgia-Alabama League,brannen,B00397,Brannen,,0,La Grange,,B65
1914Spalding,1913,Georgia-Alabama League,brannen,F20518,Brannen,,0,La Grange,,
1914Spalding,1913,Georgia-Alabama League,brannen,P10137,Branner,,0,La Grange,,P8
1914Spalding,1913,Georgia-Alabama League,camp,B00125,Camp,,0,Talladega,,B90
1914Spalding,1913,Georgia-Alabama League,camp,F20334,Camp,,0,Talladega,,of90
1914Spalding,1913,Georgia-Alabama League,cantley,B00427,Cantley,,0,Opelika,,B37
1914Spalding,1913,Georgia-Alabama League,cantley,F20449,Cantley,,0,Opelika,,p37
1914Spalding,1913,Georgia-Alabama League,cantley,P10184,Cantley,,0,Opelika,,P23
1914Spalding,1913,Georgia-Alabama League,chambers,B00210,Chambers,,0,Opelika,,B91
1914Spalding,1913,Georgia-Alabama League,chambers,F20144,Chambers,,0,Opelika,,
1914Spalding,1913,Georgia-Alabama League,clark-gad,B00182,Clark,,0,Gadsden,,B19
1914Spalding,1913,Georgia-Alabama League,clark-lag,B00515,Clark,,0,La Grange,,B81
1914Spalding,1913,Georgia-Alabama League,clark-gad,F20080,Clark,,0,Gadsden,,2b19
1914Spalding,1913,Georgia-Alabama League,clark-lag,F20254,Clark,,0,La Grange,,
1914Spalding,1913,Georgia-Alabama League,cole,B00174,Cole,,0,Newnan,,B57
1914Spalding,1913,Georgia-Alabama League,cole,F20265,Cole,,0,Newnan,,ss57
1914Spalding,1913,Georgia-Alabama League,cooper,B00343,Cooper,,0,Gadsden,,B59
1914Spalding,1913,Georgia-Alabama League,cooper,F20430,Cooper,,0,Gadsden,,of59
1914Spalding,1913,Georgia-Alabama League,craven,B00068,Craven,,0,Newnan,,B90
1914Spalding,1913,Georgia-Alabama League,craven,F20369,Craven,,0,Newnan,,of90
1914Spalding,1913,Georgia-Alabama League,donaldson-lag,B00076,Donaldson,,0,La Grange,,B78
1914Spalding,1913,Georgia-Alabama League,donaldson-ann,B00319,Donaldson,,0,Anniston,,B79
1914Spalding,1913,Georgia-Alabama League,donaldson-lag,F20206,Donaldson,,0,La Grange,,ss78
1914Spalding,1913,Georgia-Alabama League,donaldson-ann,F20240,Donaldson,,0,Anniston,,ss79
1914Spalding,1913,Georgia-Alabama League,ery,B00232,Ery,,0,Opelika,,
1914Spalding,1913,Georgia-Alabama League,ery,F20327,Ery,,0,Opelika,,
1914Spalding,1913,Georgia-Alabama League,ery,P10019,Ery,,0,Opelika,,P24
emilbb,1913,Georgia-Alabama League,ery,M92434,Ery,Ed,,Opelika,,
1914Spalding,1913,Georgia-Alabama League,frentz,P10024,Frentz,,0,Gadsden,,P13
1914Spalding,1913,Georgia-Alabama League,glass,B00335,Glass,,0,Talladega,,B89
1914Spalding,1913,Georgia-Alabama League,glass,F20131,Glass,,0,Talladega,,2b89
1914Spalding,1913,Georgia-Alabama League,glazener,P10081,Glazener,,0,Anniston,,P10
1914Spalding,1913,Georgia-Alabama League,griffin,B00381,Griffin,,0,Newnan,,B83
1914Spalding,1913,Georgia-Alabama League,griffin,F20038,Griffin,,0,Newnan,,1b83
1914Spalding,1913,Georgia-Alabama League,guitterez,B00609,Guitterez,,0,La Grange,,B55
1914Spalding,1913,Georgia-Alabama League,guitterez,F20128,Guitterez,,0,La Grange,,2b55
emilbb,1913,Georgia-Alabama League,hannon,M92442,Hannon,Chick,,Anniston,,
1914Spalding,1913,Georgia-Alabama League,hanson,B00450,Hanson,,0,Newnan,,B17
1914Spalding,1913,Georgia-Alabama League,hanson,F20526,Hanson,,0,Newnan,,c17
1914Spalding,1913,Georgia-Alabama League,hardage,B00370,Hardage,,0,Opelika,,B31
1914Spalding,1913,Georgia-Alabama League,hardage,F20316,Hardage,,0,Opelika,,of31
1914Spalding,1913,Georgia-Alabama League,hawkins,B00293,Hawkins,,0,Opelika,,B36
1914Spalding,1913,Georgia-Alabama League,hawkins,P10113,Hawkins,,0,Opelika,,P20
1914Spalding,1913,Georgia-Alabama League,hawkins,P10228,Hawkins,,0,Newnan,,P19
1914Spalding,1913,Georgia-Alabama League,head,P10097,Head,,0,La Grange,,P14
1914Spalding,1913,Georgia-Alabama League,henry,B00488,Henry,,0,Anniston,,B89
1914Spalding,1913,Georgia-Alabama League,henry,F20303,Henry,,0,Anniston,,of89
1914Spalding,1913,Georgia-Alabama League,hoch,B00255,Hoch,,0,Talladega,,B37
1914Spalding,1913,Georgia-Alabama League,hoch,F20046,Hoch,,0,Talladega,,1b37
emilbb,1913,Georgia-Alabama League,holmes,M92450,Holmes,"William ""Ducky""",,La Grange,,
1914Spalding,1913,Georgia-Alabama League,hopper,B00241,Hopper,,0,Anniston,,B29
1914Spalding,1913,Georgia-Alabama League,hopper,F20067,Hopper,,0,Anniston,,1b29
