source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1947TSN,1946,Tobacco State League,aiken,B01617,Aiken,,0,Angier-Fuquay,,
minoraverages/1947TSN,1946,Tobacco State League,aiken,P11072,Aiken,,0,Angier-Fuquay,,P2p
minoraverages/1947TSN,1946,Tobacco State League,alexander,B00806,Alexander,,0,Smithfield,,B34
minoraverages/1947TSN,1946,Tobacco State League,alexander,F20759,Alexander,,0,Smithfield,,of31
minoraverages/1947TSN,1946,Tobacco State League,allen,B00794,Allen,Oliver,0,Wilmington,,B15
minoraverages/1947TSN,1946,Tobacco State League,allen,F20526,Allen,,0,Wilmington,,3b14
minoraverages/1947TSN,1946,Tobacco State League,allen,P10974,Allen,Oliver,0,Wilmington,,P2p
minoraverages/1947TSN,1946,Tobacco State League,andrews,B01402,Andrews,Nathan,0,Wilmington,,B13
minoraverages/1947TSN,1946,Tobacco State League,andrews,F21210,Andrews,,0,Wilmington,,p13
minoraverages/1947TSN,1946,Tobacco State League,andrews,P10100,Andrews,Nathan,0,Wilmington,,P13p
minoraverages/1947TSN,1946,Tobacco State League,arakelian,B02361,Arakelian,,0,Smithfield,,
minoraverages/1947TSN,1946,Tobacco State League,askew,B02569,Askew,,0,Smithfield,,
minoraverages/1947TSN,1946,Tobacco State League,askew,P10231,Askew,,0,Smithfield,,P3p
minoraverages/1947TSN,1946,Tobacco State League,auman,B00672,Auman,Howard,0,Sanford,,B35
minoraverages/1947TSN,1946,Tobacco State League,auman,F21278,Auman,,0,Sanford,,p33
minoraverages/1947TSN,1946,Tobacco State League,auman,P10159,Auman,Howard,0,Sanford,,P33p
minoraverages/1947TSN,1946,Tobacco State League,backner,B01696,Backner,Thomas,0,Clinton,,
minoraverages/1947TSN,1946,Tobacco State League,backner,B02591,Backner,,0,Smithfield,,
minoraverages/1947TSN,1946,Tobacco State League,balla,B00515,Balla,Michael,0,Smithfield,,B103
